Country or Area,Year,Area,Sex,Age,Marital status,Record Type,Reliability,Source Year,Value,Value Footnotes
Slovakia,2001,Total,Both Sexes,20 - 24,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,2141,
Slovakia,2001,Total,Both Sexes,25 - 29,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,321168,
Slovakia,2001,Total,Both Sexes,25 - 29,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,119801,
Slovakia,2001,Total,Both Sexes,25 - 29,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,188140,
Slovakia,2001,Total,Both Sexes,25 - 29,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,571,
Slovakia,2001,Total,Both Sexes,25 - 29,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,9931,
Slovakia,2001,Total,Both Sexes,25 - 29,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,2725,
Slovakia,2001,Total,Both Sexes,30 - 34,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,275463,
Slovakia,2001,Total,Both Sexes,30 - 34,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,47501,
Slovakia,2001,Total,Both Sexes,30 - 34,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,208220,
Slovakia,2001,Total,Both Sexes,30 - 34,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,1156,
Slovakia,2001,Total,Both Sexes,30 - 34,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,16307,
Slovakia,2001,Total,Both Sexes,30 - 34,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,2279,
Slovakia,2001,Total,Both Sexes,35 - 39,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,295450,
Slovakia,2001,Total,Both Sexes,35 - 39,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,31854,
Slovakia,2001,Total,Both Sexes,35 - 39,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,237400,
Slovakia,2001,Total,Both Sexes,35 - 39,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,2563,
Slovakia,2001,Total,Both Sexes,35 - 39,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,21398,
Slovakia,2001,Total,Both Sexes,35 - 39,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,2235,
Slovakia,2001,Total,Both Sexes,40 - 44,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,309177,
Slovakia,2001,Total,Both Sexes,40 - 44,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,25152,
Slovakia,2001,Total,Both Sexes,40 - 44,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,252171,
Slovakia,2001,Total,Both Sexes,40 - 44,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,5208,
Slovakia,2001,Total,Both Sexes,40 - 44,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,24388,
Slovakia,2001,Total,Both Sexes,40 - 44,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,2258,
Slovakia,2001,Total,Both Sexes,45 - 49,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,312149,
Slovakia,2001,Total,Both Sexes,45 - 49,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,20447,
Slovakia,2001,Total,Both Sexes,45 - 49,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,253707,
Slovakia,2001,Total,Both Sexes,45 - 49,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,9449,
Slovakia,2001,Total,Both Sexes,45 - 49,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,26142,
Slovakia,2001,Total,Both Sexes,45 - 49,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,2404,
Slovakia,2001,Total,Both Sexes,50 - 54,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,238291,
Slovakia,2001,Total,Both Sexes,50 - 54,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,13291,
Slovakia,2001,Total,Both Sexes,50 - 54,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,192601,
Slovakia,2001,Total,Both Sexes,50 - 54,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,12012,
Slovakia,2001,Total,Both Sexes,50 - 54,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,18517,
Slovakia,2001,Total,Both Sexes,50 - 54,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1870,
Slovakia,2001,Total,Both Sexes,55 - 59,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,97522,
Slovakia,2001,Total,Both Sexes,55 - 59,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,5373,
Slovakia,2001,Total,Both Sexes,55 - 59,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,79477,
Slovakia,2001,Total,Both Sexes,55 - 59,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,5501,
Slovakia,2001,Total,Both Sexes,55 - 59,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,6434,
Slovakia,2001,Total,Both Sexes,55 - 59,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,737,
Slovakia,2001,Total,Both Sexes,60 - 64,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,21915,
Slovakia,2001,Total,Both Sexes,60 - 64,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,903,
Slovakia,2001,Total,Both Sexes,60 - 64,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,16195,
Slovakia,2001,Total,Both Sexes,60 - 64,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,3075,
Slovakia,2001,Total,Both Sexes,60 - 64,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,1568,
Slovakia,2001,Total,Both Sexes,60 - 64,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,174,
Slovakia,2001,Total,Both Sexes,65 - 69,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,12450,
Slovakia,2001,Total,Both Sexes,65 - 69,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,491,
Slovakia,2001,Total,Both Sexes,65 - 69,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,8108,
Slovakia,2001,Total,Both Sexes,65 - 69,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,3024,
Slovakia,2001,Total,Both Sexes,65 - 69,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,715,
Slovakia,2001,Total,Both Sexes,65 - 69,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,112,
Slovakia,2001,Total,Both Sexes,70 - 74,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,8931,
Slovakia,2001,Total,Both Sexes,70 - 74,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,455,
Slovakia,2001,Total,Both Sexes,70 - 74,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,4809,
Slovakia,2001,Total,Both Sexes,70 - 74,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,3173,
Slovakia,2001,Total,Both Sexes,70 - 74,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,428,
Slovakia,2001,Total,Both Sexes,70 - 74,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,66,
Slovakia,2001,Total,Both Sexes,75 +,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,8342,
Slovakia,2001,Total,Both Sexes,75 +,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,385,
Slovakia,2001,Total,Both Sexes,75 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,3281,
Slovakia,2001,Total,Both Sexes,75 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,4300,
Slovakia,2001,Total,Both Sexes,75 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,284,
Slovakia,2001,Total,Both Sexes,75 +,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,92,
Slovakia,2001,Total,Both Sexes,Unknown,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,18586,
Slovakia,2001,Total,Both Sexes,Unknown,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,4226,
Slovakia,2001,Total,Both Sexes,Unknown,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,11308,
Slovakia,2001,Total,Both Sexes,Unknown,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,362,
Slovakia,2001,Total,Both Sexes,Unknown,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,1381,
Slovakia,2001,Total,Both Sexes,Unknown,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1309,
Slovakia,2001,Total,Male,15 - 19,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,12074,
Slovakia,2001,Total,Male,15 - 19,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,11667,
Slovakia,2001,Total,Male,15 - 19,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,239,
Slovakia,2001,Total,Male,15 - 19,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,4,
Slovakia,2001,Total,Male,15 - 19,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,4,
Slovakia,2001,Total,Male,15 - 19,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,160,
Slovakia,2001,Total,Male,15 +,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,1115319,
Slovakia,2001,Total,Male,15 +,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,262974,
Slovakia,2001,Total,Male,15 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,782445,
Slovakia,2001,Total,Male,15 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,9712,
Slovakia,2001,Total,Male,15 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,50820,
Slovakia,2001,Total,Male,15 +,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,9368,
Slovakia,2001,Total,Male,20 - 24,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,112073,
Slovakia,2001,Total,Male,20 - 24,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,92150,
Slovakia,2001,Total,Male,20 - 24,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,18530,
Slovakia,2001,Total,Male,20 - 24,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,36,
Slovakia,2001,Total,Male,20 - 24,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,363,
Slovakia,2001,Total,Male,20 - 24,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,994,
Slovakia,2001,Total,Male,25 - 29,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,160793,
Slovakia,2001,Total,Male,25 - 29,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,73872,
Slovakia,2001,Total,Male,25 - 29,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,82032,
Slovakia,2001,Total,Male,25 - 29,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,100,
Slovakia,2001,Total,Male,25 - 29,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,3452,
Slovakia,2001,Total,Male,25 - 29,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1337,
Slovakia,2001,Total,Male,30 - 34,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,140087,
Slovakia,2001,Total,Male,30 - 34,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,29693,
Slovakia,2001,Total,Male,30 - 34,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,102825,
Slovakia,2001,Total,Male,30 - 34,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,152,
Slovakia,2001,Total,Male,30 - 34,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,6279,
Slovakia,2001,Total,Male,30 - 34,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1138,
Slovakia,2001,Total,Male,35 - 39,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,148787,
Slovakia,2001,Total,Male,35 - 39,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,19395,
Slovakia,2001,Total,Male,35 - 39,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,119654,
Slovakia,2001,Total,Male,35 - 39,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,341,
Slovakia,2001,Total,Male,35 - 39,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,8298,
Slovakia,2001,Total,Male,35 - 39,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1099,
Slovakia,2001,Total,Male,40 - 44,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,155145,
Slovakia,2001,Total,Male,40 - 44,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,14426,
Slovakia,2001,Total,Male,40 - 44,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,129422,
Slovakia,2001,Total,Male,40 - 44,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,804,
Slovakia,2001,Total,Male,40 - 44,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,9367,
Slovakia,2001,Total,Male,40 - 44,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1126,
Slovakia,2001,Total,Male,45 - 49,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,154872,
Slovakia,2001,Total,Male,45 - 49,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,10077,
Slovakia,2001,Total,Male,45 - 49,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,131819,
Slovakia,2001,Total,Male,45 - 49,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,1553,
Slovakia,2001,Total,Male,45 - 49,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,10258,
Slovakia,2001,Total,Male,45 - 49,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1165,
Slovakia,2001,Total,Male,50 - 54,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,122215,
Slovakia,2001,Total,Male,50 - 54,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,5696,
Slovakia,2001,Total,Male,50 - 54,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,106201,
Slovakia,2001,Total,Male,50 - 54,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,2110,
Slovakia,2001,Total,Male,50 - 54,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,7321,
Slovakia,2001,Total,Male,50 - 54,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,887,
Slovakia,2001,Total,Male,55 - 59,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,73397,
Slovakia,2001,Total,Male,55 - 59,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,2763,
Slovakia,2001,Total,Male,55 - 59,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,64268,
Slovakia,2001,Total,Male,55 - 59,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,2102,
Slovakia,2001,Total,Male,55 - 59,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,3733,
Slovakia,2001,Total,Male,55 - 59,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,531,
Slovakia,2001,Total,Male,60 - 64,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,12571,
Slovakia,2001,Total,Male,60 - 64,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,404,
Slovakia,2001,Total,Male,60 - 64,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,10778,
Slovakia,2001,Total,Male,60 - 64,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,592,
Slovakia,2001,Total,Male,60 - 64,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,701,
Slovakia,2001,Total,Male,60 - 64,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,96,
Slovakia,2001,Total,Male,65 - 69,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,6340,
Slovakia,2001,Total,Male,65 - 69,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,224,
Slovakia,2001,Total,Male,65 - 69,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,5329,
Slovakia,2001,Total,Male,65 - 69,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,479,
Slovakia,2001,Total,Male,65 - 69,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,258,
Slovakia,2001,Total,Male,65 - 69,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,50,
Slovakia,2001,Total,Male,70 - 74,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,4103,
Slovakia,2001,Total,Male,70 - 74,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,192,
Slovakia,2001,Total,Male,70 - 74,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,3192,
Slovakia,2001,Total,Male,70 - 74,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,549,
Slovakia,2001,Total,Male,70 - 74,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,139,
Slovakia,2001,Total,Male,70 - 74,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,31,
Slovakia,2001,Total,Male,75 +,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,3422,
Slovakia,2001,Total,Male,75 +,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,126,
Slovakia,2001,Total,Male,75 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,2351,
Slovakia,2001,Total,Male,75 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,825,
Slovakia,2001,Total,Male,75 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,78,
Slovakia,2001,Total,Male,75 +,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,42,
Slovakia,2001,Total,Male,Unknown,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,9440,
Slovakia,2001,Total,Male,Unknown,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,2289,
Slovakia,2001,Total,Male,Unknown,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,5805,
Slovakia,2001,Total,Male,Unknown,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,65,
Slovakia,2001,Total,Male,Unknown,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,569,
Slovakia,2001,Total,Male,Unknown,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,712,
Slovakia,2001,Total,Female,15 - 19,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,18213,
Slovakia,2001,Total,Female,15 - 19,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,15707,
Slovakia,2001,Total,Female,15 - 19,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,2227,
Slovakia,2001,Total,Female,15 - 19,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,9,
Slovakia,2001,Total,Female,15 - 19,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,18,
Slovakia,2001,Total,Female,15 - 19,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,252,
Slovakia,2001,Total,Female,15 +,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,1071517,
Slovakia,2001,Total,Female,15 +,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,200902,
Slovakia,2001,Total,Female,15 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,741920,
Slovakia,2001,Total,Female,15 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,40847,
Slovakia,2001,Total,Female,15 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,78402,
Slovakia,2001,Total,Female,15 +,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,9446,
Slovakia,2001,Total,Female,20 - 24,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,125032,
Slovakia,2001,Total,Female,20 - 24,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,74473,
Slovakia,2001,Total,Female,20 - 24,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,47952,
Slovakia,2001,Total,Female,20 - 24,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,116,
Slovakia,2001,Total,Female,20 - 24,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,1344,
Slovakia,2001,Total,Female,20 - 24,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1147,
Slovakia,2001,Total,Female,25 - 29,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,160375,
Slovakia,2001,Total,Female,25 - 29,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,45929,
Slovakia,2001,Total,Female,25 - 29,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,106108,
Slovakia,2001,Total,Female,25 - 29,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,471,
Slovakia,2001,Total,Female,25 - 29,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,6479,
Slovakia,2001,Total,Female,25 - 29,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1388,
Slovakia,2001,Total,Female,30 - 34,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,135376,
Slovakia,2001,Total,Female,30 - 34,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,17808,
Slovakia,2001,Total,Female,30 - 34,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,105395,
Slovakia,2001,Total,Female,30 - 34,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,1004,
Slovakia,2001,Total,Female,30 - 34,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,10028,
Slovakia,2001,Total,Female,30 - 34,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1141,
Slovakia,2001,Total,Female,35 - 39,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,146663,
Slovakia,2001,Total,Female,35 - 39,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,12459,
Slovakia,2001,Total,Female,35 - 39,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,117746,
Slovakia,2001,Total,Female,35 - 39,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,2222,
Slovakia,2001,Total,Female,35 - 39,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,13100,
Slovakia,2001,Total,Female,35 - 39,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1136,
Slovakia,2001,Total,Female,40 - 44,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,154032,
Slovakia,2001,Total,Female,40 - 44,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,10726,
Slovakia,2001,Total,Female,40 - 44,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,122749,
Slovakia,2001,Total,Female,40 - 44,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,4404,
Slovakia,2001,Total,Female,40 - 44,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,15021,
Slovakia,2001,Total,Female,40 - 44,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1132,
Slovakia,2001,Total,Female,45 - 49,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,157277,
Slovakia,2001,Total,Female,45 - 49,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,10370,
Slovakia,2001,Total,Female,45 - 49,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,121888,
Slovakia,2001,Total,Female,45 - 49,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,7896,
Slovakia,2001,Total,Female,45 - 49,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,15884,
Slovakia,2001,Total,Female,45 - 49,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,1239,
Slovakia,2001,Total,Female,50 - 54,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,116076,
Slovakia,2001,Total,Female,50 - 54,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,7595,
Slovakia,2001,Total,Female,50 - 54,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,86400,
Slovakia,2001,Total,Female,50 - 54,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,9902,
Slovakia,2001,Total,Female,50 - 54,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,11196,
Slovakia,2001,Total,Female,50 - 54,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,983,
Slovakia,2001,Total,Female,55 - 59,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,24125,
Slovakia,2001,Total,Female,55 - 59,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,2610,
Slovakia,2001,Total,Female,55 - 59,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,15209,
Slovakia,2001,Total,Female,55 - 59,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,3399,
Slovakia,2001,Total,Female,55 - 59,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,2701,
Slovakia,2001,Total,Female,55 - 59,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,206,
Slovakia,2001,Total,Female,60 - 64,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,9344,
Slovakia,2001,Total,Female,60 - 64,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,499,
Slovakia,2001,Total,Female,60 - 64,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,5417,
Slovakia,2001,Total,Female,60 - 64,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,2483,
Slovakia,2001,Total,Female,60 - 64,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,867,
Slovakia,2001,Total,Female,60 - 64,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,78,
Slovakia,2001,Total,Female,65 - 69,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,6110,
Slovakia,2001,Total,Female,65 - 69,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,267,
Slovakia,2001,Total,Female,65 - 69,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,2779,
Slovakia,2001,Total,Female,65 - 69,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,2545,
Slovakia,2001,Total,Female,65 - 69,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,457,
Slovakia,2001,Total,Female,65 - 69,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,62,
Slovakia,2001,Total,Female,70 - 74,Total,Census - de jure - complete tabulation,"Final figure, complete",2009,4828,
Slovakia,2001,Total,Female,70 - 74,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2009,263,
Slovakia,2001,Total,Female,70 - 74,Married,Census - de jure - complete tabulation,"Final figure, complete",2009,1617,
Slovakia,2001,Total,Female,70 - 74,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,2624,
Slovakia,2001,Total,Female,70 - 74,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2009,289,
Slovakia,2001,Total,Female,70 - 74,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2009,35,
